session_id,product_id,position,clicked,price_pln,category,quality_score,user_preferred_category
2263,prod_2263_1,1,0,67.25,Odziez,0.777,Odziez
2263,prod_2263_2,2,0,140.03,Odziez,0.254,Odziez
2263,prod_2263_3,3,0,767.05,Odziez,0.569,Odziez
2263,prod_2263_4,4,0,741.7,Odziez,0.781,Odziez
2263,prod_2263_5,5,0,129.11,Elektronika,0.665,Odziez
2263,prod_2263_6,6,0,137.13,Odziez,0.1,Odziez
2264,prod_2264_1,1,1,171.24,Elektronika,0.85,Elektronika
2264,prod_2264_2,2,1,227.78,Elektronika,0.736,Elektronika
2264,prod_2264_3,3,0,506.03,Elektronika,0.533,Elektronika
2264,prod_2264_4,4,0,452.62,Elektronika,0.563,Elektronika
2264,prod_2264_5,5,0,438.23,Elektronika,0.593,Elektronika
2264,prod_2264_6,6,0,247.37,Elektronika,0.158,Elektronika
2264,prod_2264_7,7,0,922.48,Elektronika,0.512,Elektronika
2264,prod_2264_8,8,0,243.77,Elektronika,0.282,Elektronika
2264,prod_2264_9,9,0,425.33,Elektronika,0.807,Elektronika
2265,prod_2265_1,1,0,751.79,Ksiazki,0.455,Ksiazki
2265,prod_2265_2,2,0,111.17,Ksiazki,0.352,Ksiazki
2265,prod_2265_3,3,0,430.05,Ksiazki,0.762,Ksiazki
2265,prod_2265_4,4,1,125.63,Ksiazki,0.354,Ksiazki
2265,prod_2265_5,5,0,1066.44,Ksiazki,0.356,Ksiazki
2265,prod_2265_6,6,0,203.91,Odziez,0.182,Ksiazki
2265,prod_2265_7,7,0,4261.74,Ksiazki,0.555,Ksiazki
2265,prod_2265_8,8,0,284.71,Odziez,0.5,Ksiazki
2265,prod_2265_9,9,0,142.07,Ksiazki,0.296,Ksiazki
2265,prod_2265_10,10,0,1585.54,Ksiazki,0.565,Ksiazki
2266,prod_2266_1,1,1,151.44,Elektronika,0.433,Ksiazki
2266,prod_2266_2,2,0,54.64,Ksiazki,0.738,Ksiazki
2266,prod_2266_3,3,0,130.68,Ksiazki,0.539,Ksiazki
2266,prod_2266_4,4,0,81.51,Ksiazki,0.33,Ksiazki
2266,prod_2266_5,5,1,667.38,Ksiazki,0.72,Ksiazki
2266,prod_2266_6,6,0,212.13,Odziez,0.791,Ksiazki
2266,prod_2266_7,7,0,162.14,Ksiazki,0.665,Ksiazki
2266,prod_2266_8,8,0,361.56,Ksiazki,0.856,Ksiazki
2266,prod_2266_9,9,0,163.74,Ksiazki,0.844,Ksiazki
2266,prod_2266_10,10,0,1543.02,Ksiazki,0.513,Ksiazki
2266,prod_2266_11,11,0,389.93,Ksiazki,0.239,Ksiazki
2266,prod_2266_12,12,0,284.96,Ksiazki,0.519,Ksiazki
2267,prod_2267_1,1,0,390.96,Odziez,0.603,Odziez
2267,prod_2267_2,2,0,159.59,Odziez,0.529,Odziez
2267,prod_2267_3,3,1,165.79,Odziez,0.747,Odziez
2267,prod_2267_4,4,0,277.63,Odziez,0.732,Odziez
2267,prod_2267_5,5,1,558.93,Odziez,0.614,Odziez
2268,prod_2268_1,1,0,166.94,Ksiazki,0.854,Ksiazki
2268,prod_2268_2,2,0,540.88,Ksiazki,0.535,Ksiazki
2268,prod_2268_3,3,0,313.18,Elektronika,0.638,Ksiazki
2268,prod_2268_4,4,0,227.96,Ksiazki,0.477,Ksiazki
2268,prod_2268_5,5,0,51.35,Ksiazki,0.281,Ksiazki
2268,prod_2268_6,6,0,486.51,Odziez,0.69,Ksiazki
2268,prod_2268_7,7,0,267.34,Ksiazki,0.42,Ksiazki
2268,prod_2268_8,8,0,116.07,Elektronika,0.183,Ksiazki
2268,prod_2268_9,9,0,617.67,Ksiazki,0.32,Ksiazki
2268,prod_2268_10,10,0,487.39,Ksiazki,0.573,Ksiazki
2269,prod_2269_1,1,0,166.56,Elektronika,0.462,Elektronika
2269,prod_2269_2,2,0,105.77,Elektronika,0.222,Elektronika
2269,prod_2269_3,3,0,130.3,Elektronika,0.47,Elektronika
2269,prod_2269_4,4,1,243.42,Elektronika,0.846,Elektronika
2269,prod_2269_5,5,0,346.61,Elektronika,0.233,Elektronika
2269,prod_2269_6,6,0,383.63,Elektronika,0.91,Elektronika
2269,prod_2269_7,7,0,73.22,Elektronika,0.848,Elektronika
2270,prod_2270_1,1,0,764.07,Elektronika,0.434,Elektronika
2270,prod_2270_2,2,0,1038.37,Ksiazki,0.733,Elektronika
2270,prod_2270_3,3,0,109.88,Elektronika,0.142,Elektronika
2270,prod_2270_4,4,0,99.45,Elektronika,0.356,Elektronika
2270,prod_2270_5,5,0,155.81,Elektronika,0.16,Elektronika
2270,prod_2270_6,6,0,81.31,Elektronika,0.48,Elektronika
2270,prod_2270_7,7,0,104.08,Ksiazki,0.868,Elektronika
2270,prod_2270_8,8,0,37.08,Elektronika,0.505,Elektronika
2271,prod_2271_1,1,0,159.72,Odziez,0.654,Odziez
2271,prod_2271_2,2,0,252.84,Odziez,0.618,Odziez
2271,prod_2271_3,3,0,129.16,Odziez,0.54,Odziez
2271,prod_2271_4,4,0,130.27,Odziez,0.188,Odziez
2271,prod_2271_5,5,0,76.52,Odziez,0.578,Odziez
2271,prod_2271_6,6,0,338.88,Ksiazki,0.188,Odziez
2272,prod_2272_1,1,0,38.18,Elektronika,0.504,Elektronika
2272,prod_2272_2,2,0,118.16,Elektronika,0.6,Elektronika
2272,prod_2272_3,3,0,260.27,Odziez,0.402,Elektronika
2272,prod_2272_4,4,0,81.51,Odziez,0.954,Elektronika
2272,prod_2272_5,5,0,475.34,Odziez,0.621,Elektronika
2273,prod_2273_1,1,1,391.8,Odziez,0.741,Odziez
2273,prod_2273_2,2,0,511.34,Odziez,0.504,Odziez
2273,prod_2273_3,3,0,221.52,Odziez,0.89,Odziez
2273,prod_2273_4,4,0,74.76,Odziez,0.421,Odziez
2273,prod_2273_5,5,0,366.16,Odziez,0.156,Odziez
2273,prod_2273_6,6,0,52.57,Odziez,0.777,Odziez
2273,prod_2273_7,7,0,164.04,Odziez,0.65,Odziez
2273,prod_2273_8,8,0,140.86,Odziez,0.463,Odziez
2273,prod_2273_9,9,0,406.78,Odziez,0.836,Odziez
2273,prod_2273_10,10,0,84.7,Odziez,0.314,Odziez
2273,prod_2273_11,11,0,157.94,Odziez,0.536,Odziez
2274,prod_2274_1,1,0,232.25,Odziez,0.382,Ksiazki
2274,prod_2274_2,2,0,579.18,Odziez,0.735,Ksiazki
2274,prod_2274_3,3,0,292.16,Ksiazki,0.255,Ksiazki
2274,prod_2274_4,4,0,282.15,Ksiazki,0.462,Ksiazki
2274,prod_2274_5,5,0,138.67,Ksiazki,0.432,Ksiazki
2274,prod_2274_6,6,1,261.06,Odziez,0.391,Ksiazki
2274,prod_2274_7,7,0,47.67,Elektronika,0.31,Ksiazki
2274,prod_2274_8,8,0,347.96,Ksiazki,0.142,Ksiazki
2274,prod_2274_9,9,0,217.33,Odziez,0.224,Ksiazki
2274,prod_2274_10,10,0,172.4,Ksiazki,0.29,Ksiazki
2274,prod_2274_11,11,0,610.09,Ksiazki,0.486,Ksiazki
2274,prod_2274_12,12,0,677.74,Ksiazki,0.533,Ksiazki
2275,prod_2275_1,1,0,344.22,Ksiazki,0.53,Ksiazki
2275,prod_2275_2,2,1,662.87,Ksiazki,0.873,Ksiazki
2275,prod_2275_3,3,0,970.54,Ksiazki,0.254,Ksiazki
2275,prod_2275_4,4,0,329.4,Ksiazki,0.214,Ksiazki
2275,prod_2275_5,5,0,92.43,Ksiazki,0.586,Ksiazki
2275,prod_2275_6,6,0,448.58,Ksiazki,0.1,Ksiazki
2276,prod_2276_1,1,0,117.59,Odziez,0.654,Odziez
2276,prod_2276_2,2,0,29.11,Odziez,0.492,Odziez
2276,prod_2276_3,3,0,446.38,Odziez,0.184,Odziez
2276,prod_2276_4,4,0,281.21,Odziez,0.403,Odziez
2276,prod_2276_5,5,0,819.64,Odziez,0.188,Odziez
2276,prod_2276_6,6,0,501.04,Odziez,0.373,Odziez
2276,prod_2276_7,7,0,286.74,Odziez,0.672,Odziez
2277,prod_2277_1,1,0,249.26,Elektronika,0.403,Elektronika
2277,prod_2277_2,2,0,276.42,Elektronika,0.594,Elektronika
2277,prod_2277_3,3,0,239.84,Elektronika,0.458,Elektronika
2277,prod_2277_4,4,0,282.8,Elektronika,0.591,Elektronika
2277,prod_2277_5,5,0,859.36,Elektronika,0.864,Elektronika
2277,prod_2277_6,6,0,119.85,Ksiazki,0.704,Elektronika
2277,prod_2277_7,7,0,174.39,Elektronika,0.543,Elektronika
2277,prod_2277_8,8,0,746.57,Elektronika,0.214,Elektronika
2278,prod_2278_1,1,0,244.92,Ksiazki,0.155,Elektronika
2278,prod_2278_2,2,0,110.79,Elektronika,0.37,Elektronika
2278,prod_2278_3,3,0,288.55,Elektronika,0.241,Elektronika
2278,prod_2278_4,4,0,471.23,Elektronika,0.562,Elektronika
2278,prod_2278_5,5,0,94.65,Elektronika,0.595,Elektronika
2278,prod_2278_6,6,0,325.09,Elektronika,0.383,Elektronika
2278,prod_2278_7,7,0,300.42,Elektronika,0.413,Elektronika
2278,prod_2278_8,8,0,346.9,Elektronika,0.43,Elektronika
2278,prod_2278_9,9,0,1496.29,Elektronika,0.731,Elektronika
2278,prod_2278_10,10,0,455.24,Elektronika,0.1,Elektronika
2279,prod_2279_1,1,0,274.75,Ksiazki,0.549,Ksiazki
2279,prod_2279_2,2,0,301.75,Elektronika,0.235,Ksiazki
2279,prod_2279_3,3,0,529.68,Ksiazki,0.481,Ksiazki
2279,prod_2279_4,4,0,455.04,Elektronika,0.3,Ksiazki
2279,prod_2279_5,5,0,252.7,Ksiazki,0.949,Ksiazki
2279,prod_2279_6,6,0,406.61,Ksiazki,0.818,Ksiazki
2279,prod_2279_7,7,0,443.11,Ksiazki,0.5,Ksiazki
2279,prod_2279_8,8,0,332.53,Ksiazki,0.985,Ksiazki
2280,prod_2280_1,1,0,906.51,Odziez,0.529,Odziez
2280,prod_2280_2,2,0,85.85,Odziez,0.519,Odziez
2280,prod_2280_3,3,0,406.72,Elektronika,0.472,Odziez
2280,prod_2280_4,4,0,73.57,Odziez,0.774,Odziez
2280,prod_2280_5,5,0,363.75,Odziez,0.78,Odziez
2281,prod_2281_1,1,0,131.18,Odziez,0.511,Odziez
2281,prod_2281_2,2,0,376.22,Odziez,0.871,Odziez
2281,prod_2281_3,3,0,131.46,Odziez,0.382,Odziez
2281,prod_2281_4,4,0,259.46,Ksiazki,0.459,Odziez
2281,prod_2281_5,5,0,251.21,Odziez,0.512,Odziez
2281,prod_2281_6,6,0,1141.62,Odziez,0.528,Odziez
2281,prod_2281_7,7,0,376.67,Odziez,0.522,Odziez
2281,prod_2281_8,8,0,118.2,Odziez,0.619,Odziez
2281,prod_2281_9,9,0,364.58,Ksiazki,0.386,Odziez
2281,prod_2281_10,10,0,192.73,Elektronika,0.488,Odziez
2282,prod_2282_1,1,0,133.35,Elektronika,0.273,Elektronika
2282,prod_2282_2,2,0,332.52,Elektronika,0.788,Elektronika
2282,prod_2282_3,3,0,1092.32,Elektronika,0.224,Elektronika
2282,prod_2282_4,4,0,559.72,Elektronika,0.64,Elektronika
2282,prod_2282_5,5,0,175.5,Ksiazki,0.211,Elektronika
2282,prod_2282_6,6,0,97.9,Elektronika,0.429,Elektronika
2282,prod_2282_7,7,0,282.91,Elektronika,0.39,Elektronika
2282,prod_2282_8,8,0,209.89,Elektronika,0.353,Elektronika
2282,prod_2282_9,9,0,81.42,Elektronika,0.246,Elektronika
2282,prod_2282_10,10,0,480.99,Elektronika,0.45,Elektronika
2283,prod_2283_1,1,0,832.4,Ksiazki,0.573,Ksiazki
2283,prod_2283_2,2,0,225.81,Ksiazki,0.1,Ksiazki
2283,prod_2283_3,3,0,247.62,Ksiazki,0.178,Ksiazki
2283,prod_2283_4,4,0,227.46,Ksiazki,0.55,Ksiazki
2283,prod_2283_5,5,0,1026.05,Ksiazki,0.67,Ksiazki
2283,prod_2283_6,6,0,124.65,Odziez,0.682,Ksiazki
2283,prod_2283_7,7,0,56.0,Ksiazki,0.536,Ksiazki
2283,prod_2283_8,8,0,466.77,Ksiazki,0.249,Ksiazki
2283,prod_2283_9,9,0,461.47,Ksiazki,0.704,Ksiazki
2283,prod_2283_10,10,0,271.34,Odziez,0.294,Ksiazki
2283,prod_2283_11,11,0,163.95,Odziez,0.623,Ksiazki
2284,prod_2284_1,1,0,145.88,Elektronika,0.412,Odziez
2284,prod_2284_2,2,0,153.18,Odziez,0.254,Odziez
2284,prod_2284_3,3,1,93.6,Odziez,0.68,Odziez
2284,prod_2284_4,4,0,210.83,Odziez,0.792,Odziez
2284,prod_2284_5,5,1,198.23,Odziez,0.382,Odziez
2284,prod_2284_6,6,0,183.86,Odziez,0.43,Odziez
2284,prod_2284_7,7,0,880.94,Odziez,0.558,Odziez
2284,prod_2284_8,8,0,423.06,Odziez,0.396,Odziez
2285,prod_2285_1,1,1,139.01,Odziez,0.926,Ksiazki
2285,prod_2285_2,2,0,864.24,Ksiazki,0.74,Ksiazki
2285,prod_2285_3,3,0,483.76,Ksiazki,0.4,Ksiazki
2285,prod_2285_4,4,0,450.53,Ksiazki,0.374,Ksiazki
2285,prod_2285_5,5,0,287.56,Ksiazki,0.725,Ksiazki
2285,prod_2285_6,6,0,152.14,Ksiazki,0.418,Ksiazki
2285,prod_2285_7,7,0,564.12,Ksiazki,0.915,Ksiazki
2285,prod_2285_8,8,0,494.41,Ksiazki,0.1,Ksiazki
2285,prod_2285_9,9,0,224.1,Elektronika,0.138,Ksiazki
2285,prod_2285_10,10,0,143.23,Ksiazki,0.411,Ksiazki
2286,prod_2286_1,1,1,109.06,Odziez,0.406,Odziez
2286,prod_2286_2,2,1,426.38,Odziez,0.83,Odziez
2286,prod_2286_3,3,0,212.58,Odziez,0.468,Odziez
2286,prod_2286_4,4,1,214.83,Odziez,0.723,Odziez
2286,prod_2286_5,5,0,307.65,Elektronika,0.167,Odziez
2286,prod_2286_6,6,0,314.46,Elektronika,0.83,Odziez
2286,prod_2286_7,7,0,240.54,Odziez,0.376,Odziez
2287,prod_2287_1,1,1,256.18,Odziez,0.688,Odziez
2287,prod_2287_2,2,0,205.69,Odziez,0.582,Odziez
2287,prod_2287_3,3,1,743.43,Odziez,0.605,Odziez
2287,prod_2287_4,4,0,415.96,Odziez,0.428,Odziez
2287,prod_2287_5,5,0,639.73,Odziez,0.639,Odziez
2287,prod_2287_6,6,1,226.34,Odziez,0.581,Odziez
2287,prod_2287_7,7,0,197.32,Odziez,0.302,Odziez
2287,prod_2287_8,8,0,212.03,Odziez,0.67,Odziez
2288,prod_2288_1,1,1,449.6,Elektronika,0.647,Elektronika
2288,prod_2288_2,2,1,84.63,Elektronika,0.1,Elektronika
2288,prod_2288_3,3,0,729.99,Elektronika,0.319,Elektronika
2288,prod_2288_4,4,0,146.59,Elektronika,0.566,Elektronika
2288,prod_2288_5,5,0,167.2,Elektronika,0.226,Elektronika
2288,prod_2288_6,6,0,99.44,Elektronika,0.611,Elektronika
2288,prod_2288_7,7,0,72.54,Odziez,0.441,Elektronika
2288,prod_2288_8,8,0,247.24,Elektronika,0.31,Elektronika
2289,prod_2289_1,1,0,214.32,Odziez,0.206,Odziez
2289,prod_2289_2,2,0,186.77,Odziez,0.205,Odziez
2289,prod_2289_3,3,0,202.8,Odziez,0.197,Odziez
2289,prod_2289_4,4,0,1919.44,Ksiazki,0.453,Odziez
2289,prod_2289_5,5,0,183.12,Ksiazki,0.513,Odziez
2289,prod_2289_6,6,0,386.44,Odziez,0.463,Odziez
2289,prod_2289_7,7,0,156.62,Elektronika,0.82,Odziez
2289,prod_2289_8,8,0,57.73,Ksiazki,0.56,Odziez
2289,prod_2289_9,9,0,210.03,Odziez,0.542,Odziez
2289,prod_2289_10,10,0,246.0,Ksiazki,0.551,Odziez
2290,prod_2290_1,1,0,297.96,Elektronika,0.752,Odziez
2290,prod_2290_2,2,1,116.3,Odziez,0.1,Odziez
2290,prod_2290_3,3,0,271.07,Odziez,0.477,Odziez
2290,prod_2290_4,4,0,547.03,Odziez,0.959,Odziez
2290,prod_2290_5,5,0,465.12,Odziez,0.557,Odziez
2291,prod_2291_1,1,1,403.64,Odziez,0.322,Odziez
2291,prod_2291_2,2,0,179.07,Odziez,0.467,Odziez
2291,prod_2291_3,3,0,59.49,Odziez,0.384,Odziez
2291,prod_2291_4,4,0,453.3,Odziez,0.718,Odziez
2291,prod_2291_5,5,1,36.31,Odziez,0.469,Odziez
2291,prod_2291_6,6,0,245.3,Odziez,0.192,Odziez
2291,prod_2291_7,7,0,209.9,Odziez,0.607,Odziez
2291,prod_2291_8,8,0,693.6,Odziez,0.813,Odziez
2291,prod_2291_9,9,1,909.85,Odziez,0.196,Odziez
2291,prod_2291_10,10,0,175.04,Odziez,0.219,Odziez
2291,prod_2291_11,11,0,257.91,Ksiazki,0.91,Odziez
2292,prod_2292_1,1,0,542.01,Ksiazki,0.806,Odziez
2292,prod_2292_2,2,0,502.49,Odziez,0.753,Odziez
2292,prod_2292_3,3,0,292.94,Odziez,0.552,Odziez
2292,prod_2292_4,4,0,174.4,Odziez,0.417,Odziez
2292,prod_2292_5,5,0,176.54,Odziez,0.905,Odziez
2292,prod_2292_6,6,0,643.88,Odziez,0.954,Odziez
2293,prod_2293_1,1,0,278.24,Ksiazki,0.607,Elektronika
2293,prod_2293_2,2,0,514.79,Elektronika,0.27,Elektronika
2293,prod_2293_3,3,0,74.99,Elektronika,0.838,Elektronika
2293,prod_2293_4,4,0,42.7,Elektronika,0.351,Elektronika
2293,prod_2293_5,5,0,57.99,Elektronika,0.257,Elektronika
2293,prod_2293_6,6,0,261.1,Elektronika,0.181,Elektronika
2293,prod_2293_7,7,0,534.18,Odziez,0.356,Elektronika
2293,prod_2293_8,8,0,200.35,Elektronika,0.656,Elektronika
2294,prod_2294_1,1,1,95.65,Odziez,0.276,Odziez
2294,prod_2294_2,2,0,196.0,Odziez,0.109,Odziez
2294,prod_2294_3,3,0,197.07,Odziez,0.256,Odziez
2294,prod_2294_4,4,0,499.65,Elektronika,0.819,Odziez
2294,prod_2294_5,5,0,88.96,Odziez,0.938,Odziez
2294,prod_2294_6,6,0,302.63,Odziez,0.702,Odziez
2295,prod_2295_1,1,1,643.77,Elektronika,0.709,Elektronika
2295,prod_2295_2,2,0,168.1,Elektronika,0.69,Elektronika
2295,prod_2295_3,3,0,161.37,Elektronika,0.747,Elektronika
2295,prod_2295_4,4,0,146.62,Ksiazki,0.296,Elektronika
2295,prod_2295_5,5,0,238.15,Elektronika,0.1,Elektronika
2295,prod_2295_6,6,1,119.49,Elektronika,0.828,Elektronika
2295,prod_2295_7,7,0,546.75,Elektronika,0.428,Elektronika
2295,prod_2295_8,8,1,398.34,Elektronika,0.638,Elektronika
2296,prod_2296_1,1,0,100.14,Ksiazki,0.643,Ksiazki
2296,prod_2296_2,2,0,348.94,Ksiazki,0.973,Ksiazki
2296,prod_2296_3,3,0,138.85,Ksiazki,0.403,Ksiazki
2296,prod_2296_4,4,0,326.83,Ksiazki,0.492,Ksiazki
2296,prod_2296_5,5,0,141.85,Ksiazki,0.592,Ksiazki
2296,prod_2296_6,6,0,448.14,Ksiazki,0.217,Ksiazki
2296,prod_2296_7,7,0,618.63,Ksiazki,0.769,Ksiazki
2296,prod_2296_8,8,0,185.57,Ksiazki,0.821,Ksiazki
2296,prod_2296_9,9,0,3585.75,Odziez,0.45,Ksiazki
2296,prod_2296_10,10,0,132.43,Odziez,0.222,Ksiazki
2297,prod_2297_1,1,0,1091.87,Elektronika,0.276,Ksiazki
2297,prod_2297_2,2,0,111.18,Ksiazki,0.528,Ksiazki
2297,prod_2297_3,3,0,82.19,Ksiazki,0.731,Ksiazki
2297,prod_2297_4,4,0,329.43,Ksiazki,0.646,Ksiazki
2297,prod_2297_5,5,0,51.56,Ksiazki,0.426,Ksiazki
2297,prod_2297_6,6,0,62.71,Ksiazki,0.147,Ksiazki
2297,prod_2297_7,7,0,136.86,Ksiazki,0.568,Ksiazki
2297,prod_2297_8,8,0,227.86,Ksiazki,0.188,Ksiazki
2297,prod_2297_9,9,0,258.41,Ksiazki,0.67,Ksiazki
2297,prod_2297_10,10,0,371.35,Odziez,0.159,Ksiazki
2297,prod_2297_11,11,0,1203.9,Elektronika,0.1,Ksiazki
2298,prod_2298_1,1,1,505.37,Elektronika,0.464,Elektronika
2298,prod_2298_2,2,0,451.31,Ksiazki,0.599,Elektronika
2298,prod_2298_3,3,0,264.09,Elektronika,0.793,Elektronika
2298,prod_2298_4,4,0,122.02,Odziez,0.197,Elektronika
2298,prod_2298_5,5,0,128.59,Elektronika,0.556,Elektronika
2298,prod_2298_6,6,1,290.09,Elektronika,0.131,Elektronika
2298,prod_2298_7,7,0,432.35,Elektronika,0.497,Elektronika
2298,prod_2298_8,8,0,97.85,Elektronika,0.48,Elektronika
2298,prod_2298_9,9,0,61.04,Elektronika,0.336,Elektronika
2299,prod_2299_1,1,1,355.75,Elektronika,0.756,Elektronika
2299,prod_2299_2,2,0,214.52,Ksiazki,0.353,Elektronika
2299,prod_2299_3,3,0,294.4,Elektronika,0.626,Elektronika
2299,prod_2299_4,4,0,180.1,Elektronika,0.15,Elektronika
2299,prod_2299_5,5,0,751.26,Elektronika,0.534,Elektronika
2299,prod_2299_6,6,0,82.39,Elektronika,0.529,Elektronika
2299,prod_2299_7,7,0,68.3,Ksiazki,0.136,Elektronika
2299,prod_2299_8,8,0,233.21,Elektronika,0.177,Elektronika
2300,prod_2300_1,1,0,603.47,Ksiazki,0.41,Ksiazki
2300,prod_2300_2,2,0,35.69,Ksiazki,0.578,Ksiazki
2300,prod_2300_3,3,0,187.87,Elektronika,0.364,Ksiazki
2300,prod_2300_4,4,0,111.88,Ksiazki,0.691,Ksiazki
2300,prod_2300_5,5,0,190.77,Ksiazki,0.683,Ksiazki
2300,prod_2300_6,6,0,135.77,Ksiazki,0.57,Ksiazki
2300,prod_2300_7,7,0,1427.39,Ksiazki,0.672,Ksiazki
2300,prod_2300_8,8,0,717.28,Ksiazki,0.35,Ksiazki
2300,prod_2300_9,9,0,241.96,Ksiazki,0.483,Ksiazki
2300,prod_2300_10,10,0,323.99,Ksiazki,0.352,Ksiazki
2300,prod_2300_11,11,0,834.24,Ksiazki,0.243,Ksiazki
2301,prod_2301_1,1,0,128.24,Elektronika,0.598,Elektronika
2301,prod_2301_2,2,0,717.18,Elektronika,0.424,Elektronika
2301,prod_2301_3,3,0,489.76,Elektronika,0.495,Elektronika
2301,prod_2301_4,4,0,379.16,Ksiazki,0.107,Elektronika
2301,prod_2301_5,5,0,92.81,Elektronika,0.271,Elektronika
2301,prod_2301_6,6,0,102.41,Elektronika,0.779,Elektronika
2301,prod_2301_7,7,0,890.62,Elektronika,0.361,Elektronika
2301,prod_2301_8,8,0,436.29,Elektronika,0.739,Elektronika
2301,prod_2301_9,9,0,163.52,Elektronika,0.738,Elektronika
2301,prod_2301_10,10,0,273.8,Elektronika,0.17,Elektronika
2301,prod_2301_11,11,0,746.6,Elektronika,0.617,Elektronika
2301,prod_2301_12,12,0,150.02,Ksiazki,0.839,Elektronika
2302,prod_2302_1,1,0,166.03,Elektronika,0.403,Elektronika
2302,prod_2302_2,2,0,821.02,Odziez,0.429,Elektronika
2302,prod_2302_3,3,0,233.61,Odziez,0.57,Elektronika
2302,prod_2302_4,4,0,471.03,Elektronika,0.203,Elektronika
2302,prod_2302_5,5,0,685.31,Elektronika,0.248,Elektronika
2303,prod_2303_1,1,0,449.72,Odziez,0.849,Odziez
2303,prod_2303_2,2,0,361.72,Odziez,0.904,Odziez
2303,prod_2303_3,3,0,159.84,Odziez,0.83,Odziez
2303,prod_2303_4,4,0,116.31,Odziez,0.722,Odziez
2303,prod_2303_5,5,0,859.37,Odziez,0.613,Odziez
2303,prod_2303_6,6,1,141.27,Odziez,0.458,Odziez
2303,prod_2303_7,7,0,170.13,Odziez,0.546,Odziez
2303,prod_2303_8,8,0,1333.73,Odziez,0.835,Odziez
2304,prod_2304_1,1,0,284.64,Elektronika,0.473,Odziez
2304,prod_2304_2,2,0,407.22,Odziez,0.382,Odziez
2304,prod_2304_3,3,1,4698.23,Odziez,0.458,Odziez
2304,prod_2304_4,4,0,173.59,Odziez,0.398,Odziez
2304,prod_2304_5,5,0,408.53,Odziez,0.307,Odziez
2304,prod_2304_6,6,0,49.91,Odziez,0.445,Odziez
2304,prod_2304_7,7,0,49.28,Odziez,0.291,Odziez
2304,prod_2304_8,8,0,141.09,Odziez,0.142,Odziez
2304,prod_2304_9,9,0,130.23,Odziez,0.575,Odziez
2305,prod_2305_1,1,0,220.67,Elektronika,0.443,Elektronika
2305,prod_2305_2,2,0,230.23,Elektronika,0.623,Elektronika
2305,prod_2305_3,3,0,163.4,Elektronika,0.106,Elektronika
2305,prod_2305_4,4,0,37.94,Elektronika,0.111,Elektronika
2305,prod_2305_5,5,0,457.94,Odziez,0.705,Elektronika
2306,prod_2306_1,1,1,93.76,Odziez,0.793,Odziez
2306,prod_2306_2,2,0,1521.79,Ksiazki,0.348,Odziez
2306,prod_2306_3,3,0,1029.53,Odziez,0.438,Odziez
2306,prod_2306_4,4,0,325.17,Odziez,0.442,Odziez
2306,prod_2306_5,5,0,40.45,Elektronika,0.517,Odziez
2306,prod_2306_6,6,0,288.13,Odziez,0.433,Odziez
2306,prod_2306_7,7,0,618.91,Odziez,0.191,Odziez
2306,prod_2306_8,8,0,78.34,Odziez,0.268,Odziez
2307,prod_2307_1,1,1,438.19,Odziez,0.688,Ksiazki
2307,prod_2307_2,2,0,575.39,Ksiazki,0.382,Ksiazki
2307,prod_2307_3,3,0,60.83,Elektronika,0.35,Ksiazki
2307,prod_2307_4,4,0,128.31,Ksiazki,0.1,Ksiazki
2307,prod_2307_5,5,0,108.47,Ksiazki,0.293,Ksiazki
2308,prod_2308_1,1,0,216.98,Elektronika,0.271,Elektronika
2308,prod_2308_2,2,1,291.35,Odziez,0.907,Elektronika
2308,prod_2308_3,3,0,200.22,Elektronika,0.706,Elektronika
2308,prod_2308_4,4,0,63.74,Ksiazki,0.572,Elektronika
2308,prod_2308_5,5,0,197.04,Elektronika,0.948,Elektronika
2308,prod_2308_6,6,0,88.04,Elektronika,0.35,Elektronika
2308,prod_2308_7,7,0,108.88,Elektronika,0.679,Elektronika
2308,prod_2308_8,8,0,328.6,Elektronika,0.268,Elektronika
2308,prod_2308_9,9,0,237.53,Odziez,0.436,Elektronika
2309,prod_2309_1,1,0,225.48,Ksiazki,0.338,Ksiazki
2309,prod_2309_2,2,0,337.08,Ksiazki,0.637,Ksiazki
2309,prod_2309_3,3,0,198.92,Ksiazki,0.253,Ksiazki
2309,prod_2309_4,4,0,203.86,Ksiazki,0.339,Ksiazki
2309,prod_2309_5,5,0,64.51,Ksiazki,0.1,Ksiazki
2309,prod_2309_6,6,0,330.57,Ksiazki,0.288,Ksiazki
2309,prod_2309_7,7,0,291.23,Ksiazki,0.687,Ksiazki
2310,prod_2310_1,1,0,88.21,Ksiazki,0.551,Ksiazki
2310,prod_2310_2,2,0,109.83,Ksiazki,0.58,Ksiazki
2310,prod_2310_3,3,0,41.27,Ksiazki,0.887,Ksiazki
2310,prod_2310_4,4,0,285.73,Elektronika,0.546,Ksiazki
2310,prod_2310_5,5,0,170.33,Ksiazki,0.623,Ksiazki
2311,prod_2311_1,1,0,212.0,Ksiazki,0.47,Ksiazki
2311,prod_2311_2,2,0,345.29,Ksiazki,0.305,Ksiazki
2311,prod_2311_3,3,0,425.82,Ksiazki,0.241,Ksiazki
2311,prod_2311_4,4,0,490.04,Elektronika,0.59,Ksiazki
2311,prod_2311_5,5,0,179.93,Ksiazki,0.316,Ksiazki
2312,prod_2312_1,1,0,117.84,Odziez,0.434,Odziez
